"","word","mu","alpha","drift","A","B","C","resamplestdev","theta","maxRhat","medianRhat","total.freq","median.daily.p","mean.daily.p","sd.daily.p","freq.acorr","lpcor"
"cor957","ciudadanos",-8.97179552488,1.14001198790445,1.16855015994761,-1.96382355928984,0.705770307663824,-0.313511882303623,0.969042898622127,0.00209472022637333,1.23936759950675,1.01573177888874,7.80180040190897,-13.8977177675663,-13.6993678298313,NA,0.457480802687104,0.984654407937624
"cor958","aftermath",-8.92816908862725,1.34878067312266,0.36528730822376,-0.595272305160641,0.811449089634394,-0.174231930269362,1.8523942424364,0.00429995859526617,1.55773968446864,1.10108651437731,11.1487510415299,-10.9569647747335,-10.89877291611,NA,0.816806481742031,0.990879508733828
"cor959","channeled",-11.9103951003732,2.22245624512687,0.53929188138038,-1.26885634473513,0.453654292652927,0.0565149784037726,1.34864388319113,0.00231434620349066,1.31769918086718,1.0589473920836,8.45701846838017,-13.5852182111358,-13.631626646899,NA,0.264422900784771,0.875550808657431
"cor960","christian",-8.07901636540486,1.88455499605788,0.471997277709901,-1.26556447951624,0.445535440737758,0.0603496609383482,1.47600238598161,0.0023036788864827,2.25736758239213,1.15506272070024,12.2076763588942,-9.8001667367264,-9.76456211261767,NA,0.534376864339843,0.997913559078054
"cor961","colony",-9.44064821956325,0.840173044841168,0.689359594280552,-1.99136090333048,0.404752529028001,0.0208352637764399,1.33941235886141,0.00428321561532855,1.71130860611654,1.07010129358505,9.86297800919792,-12.2717507730217,-12.3063371443054,NA,0.336223940202588,0.978532116460609
"cor962","claws",-10.6390341537,2.31071535973921,0.867214682432982,-1.94900071614954,0.560170479005918,-0.0408993098331401,1.81971576294846,0.00209383559064585,1.30775503544512,1.01915195356871,8.54578064826815,-13.729869060443,-13.7185353349155,NA,0.462429018081582,0.932136665702366
"cor963","beneath",-9.91048590446245,1.72782154756326,0.38512463212519,-1.02802996206458,0.437809714080789,-0.0692237884812074,1.64929651594711,0.00241856513692853,1.49933868055765,1.15680453850831,10.6780534167572,-11.2788571037664,-11.2851996116847,NA,0.320577483453831,0.984702117670104
"cor964","anh",-11.1908581770222,1.81113121338363,0.595337652819549,-1.79730061086934,0.569567095022221,0.0254907527226426,0.748642394280017,0.00335793371916653,1.33485525195133,1.0829872893032,6.78332520060396,-14.7353051441651,-14.5681269063059,NA,0.479334113537359,0.886988619215562
"cor965","arrange",-11.0203081250193,0.618686844941062,0.4291573530018,-0.868114077548841,0.532803088132153,-0.0511279812861867,1.5790739689295,0.00203418082473214,2.37719401439909,1.34699191952846,9.41246455606632,-12.6239553353531,-12.6364013518239,NA,0.37114511705138,0.940477503440505
"cor966","billboard",-8.13703071369036,-0.0993522437479807,0.609324601239117,-1.89712327226901,0.452071094530491,-0.0404634283648533,1.9430939813075,0.0057516444875855,1.61067631513744,1.04831750211625,10.4813361087326,-11.6776202879938,-11.6855816751851,NA,0.468607847346354,0.991704909728519
"cor967","burt",-10.3978104944213,3.22567935875462,1.16413105703619,-2.91957635052719,0.388484438412494,-0.078752871574365,1.81846656709114,0.00321070464910456,1.17597158186289,1.01516435673883,8.49084921607663,-13.9201242948522,-13.8040494599118,NA,0.353746505814445,0.957247624872294
"cor968","await",-9.6934448385595,2.48588257604265,0.600465900516945,-1.97089407367714,0.370032380846047,0.00233177495598035,1.72761979435206,0.00445928452404564,2.51925965968644,1.47172085315675,9.88984491349497,-12.1534790909659,-12.1468353968195,NA,0.378140406208421,0.969516709181229
"cor969","acing",-14.1803885179978,-0.0562907408783284,0.0894707466893023,-0.658777442379514,0.054074598362845,0.083132147273315,0.763344088197876,0.00243163414671888,4.33877280655847,3.45680254418558,5.43372200355424,-15.1047005056049,-14.9597978869003,NA,0.0708828385888619,0.604613454537668
"cor970","develops",-10.6457146643009,0.0445627248295489,0.29686761566811,-0.873605627181375,0.380504654737812,0.0110288860601065,1.41909495717457,0.00343577324202508,2.346070189323,1.33130419499409,9.91447694733573,-12.0426881165958,-12.0767317087689,NA,0.257768498671902,0.95660306031533
"cor971","brackets",-9.91159907951656,2.24008661371944,0.963771804885171,-1.49461583174283,0.759609878176762,-0.235284173668508,2.18526026310176,0.00260534619723743,1.69052497422372,1.07365013018136,9.18502256399189,-13.3784290117131,-13.3024878581713,NA,0.691311126271454,0.962303457370058
"cor972","alzheimer",-8.46691572838523,-1.74134492621377,1.45949799957707,-0.741842508034149,0.386937335235711,0.00998113931802456,2.04157645548535,0.00213363037726552,2.39553470384533,1.18179436845032,11.1808176902141,-11.1726748673556,-11.338788878432,NA,0.382482912052317,0.996836704902069
"cor973","correnti",-12.1139223295875,-0.515868577285762,0.608913352031559,-1.51158900321495,0.0881036831575774,-0.00446598795796202,0.679989459534056,0.00301687519412019,2.16700051672885,1.18610535252822,4.00733318523247,-14.299155563307,-14.144383735082,NA,NA,0.961196777509714
"cor974","bangor",-9.95946015260609,2.76982227919875,1.15050064412791,-3.53674271957094,0.321072745391384,-0.0176549364496896,1.750192608987,0.00306674431406463,1.2063841207459,1.01789491113965,8.15994665557855,-14.0395953173284,-13.9860618578557,NA,0.192145767717128,0.956424424664522
"cor975","bullets",-9.30554356419387,0.861822554926658,0.57857918381942,-1.22383876250191,0.597163666117128,-0.00490753416127326,1.73655106911463,0.00220812934192462,1.24941974475287,1.03078800100624,10.3854197526471,-11.6969372591745,-11.7099021202878,NA,0.552488036744094,0.989334511564174
"cor976","canterbury",-10.1018700862401,3.24731850815769,1.29036261524372,-3.26389020132766,0.403128584368608,-0.00446771738447412,1.57877092037275,0.00373789343003323,1.03791233397489,1.00182221722038,8.34212526333359,-14.1449855134715,-13.9641799885478,NA,0.364791720009489,0.966693084777345
"cor977","dull",-10.6497586610559,0.87114009271254,0.36489707857775,-1.35774007760643,0.43368856972451,-0.114154818802446,1.31449565788246,0.00634330712982991,1.9473325371772,1.25846480465039,9.18070556684649,-12.8232914475361,-12.8271846339957,NA,0.279928829588584,0.914413106007062
"cor978","danes",-10.6457066974802,3.03649054216481,1.20650922833259,-2.95801854157954,0.376647508284568,0.0336341754175129,2.04859685780416,0.00283068181833947,1.69609498678146,1.08766779641044,8.12740456269308,-14.1489221373069,-13.9890210084685,NA,0.343763363903911,0.966230649398691
"cor979","dolezal",-9.4820638467464,-0.110326295926601,0.637695040902402,-1.96400060659321,0.603441825264458,0.27565489796142,1.08452234568811,0.0139044094555473,1.82869551121106,1.00939184548059,7.61035761831284,-14.7127952132115,-14.2889487269714,NA,0.482315131802345,0.973969086553378
"cor980","discharging",-10.4704760950358,2.32877804613056,0.592536026339731,-2.16533163023682,0.528202495243048,0.193576168733133,1.75155097265055,0.00815105414594219,1.1320610551409,1.02025957844965,7.76472054477148,-14.2610681743831,-14.2243534396743,NA,0.473603810223574,0.874580829742796
"cor981","divers",-9.59159889425503,1.20674114839626,1.17108057861531,-2.15805299059166,0.581342166575642,-0.111142009706502,2.12741280579688,0.0021262383303037,1.29522387129415,1.01866916016616,9.22483481812663,-13.2746684980917,-13.2793424755648,NA,0.491928266806364,0.98152582651024
"cor982","cassell",-11.1642623804436,2.63790586913998,1.05388829703309,-2.37582006648768,0.474553003115659,-0.0674792677514836,1.97174597653619,0.00250451292786148,1.30435147788834,1.02261294872994,7.35179986905778,-14.3928006336764,-14.2399948753918,NA,0.321868586965506,0.959293589934905
"cor983","confiscate",-11.1649730005721,2.42967718848377,0.631695558601548,-1.62147874206274,0.626203213116778,-0.0290963611171,1.25008338476818,0.00539164038763964,1.17509678437568,1.01611911225839,7.5963923040642,-14.4243493415541,-14.3405426332183,NA,0.381830731275363,0.878214664954399
"cor984","chang",-9.59481867177597,-0.023314286980022,0.658771737835674,-0.995780115920614,0.59609773227976,-0.136739042160629,2.13730490255987,0.00227760138337872,3.01537287501021,1.41459463950005,10.0507430868179,-12.116126220723,-12.1256040224205,NA,0.462893112399384,0.987151907836822
"cor985","detroitnews",-13.5707841700982,0.113328438883881,0.0617333715071164,-0.0273744155697512,0.971329941265063,-0.490420678255708,1.19289893254452,0.00159749678925641,1.70540378976276,1.15961458177857,7.2841348061952,-14.5351421595009,-14.4965904886279,NA,0.371402466463473,0.492983941846781
"cor986","assailed",-11.5640288055051,1.96429977455995,0.707461076288245,-1.91566859213379,0.351900779639376,0.0864817099325452,1.08441097129061,0.00195976458510277,1.16804640788653,1.02122629173332,8.19671240721307,-13.8964433055274,-13.8998345167606,NA,0.25268066480442,0.920583967119351
"cor987","bardem",-10.4763436115865,1.50946968938477,0.964323348907397,-1.74752816916918,0.689444916624484,-0.183812188296198,0.821064482346751,0.00629308567849895,1.16068052291258,1.0027299426144,7.48211892355212,-14.4295338185714,-14.1371756869769,NA,0.429633659054913,0.972129131790098
"cor988","coliseum",-8.66804940521456,1.26818191609562,1.09756129559359,-2.07061654537253,0.599279050602911,-0.149473750100184,2.2175372340106,0.00254298611954455,1.23719927546409,1.02442890750771,10.1882904842371,-12.253214272131,-12.2522461796986,NA,0.379056801842455,0.989367662577752
"cor989","ailments",-10.28243132556,0.664952453925385,0.530424852040456,-1.63900010272347,0.44781059697429,0.00157797777754314,1.80455938115314,0.00368586058311968,1.87050471644489,1.18799478714699,9.11701821474481,-12.9868473701002,-13.0022278464509,NA,0.363214495850758,0.93109679455333
"cor990","brocaded",-14.2501111310481,-0.00356378026111388,0.132592081679682,-0.828099775126505,-0.153460462142819,0.0487958894049603,0.614876584966017,0.00231098591108236,3.76516646389364,2.00846266414172,3.40119738166216,-15.022241572884,-14.9724282401521,NA,0.0250769891309072,0.93335271568797
"cor991","clostridium",-11.5172839406595,1.24873177856369,0.757802160823878,-1.93929745221695,0.455661601625916,0.0517109438602175,0.674578853915426,0.00418619237652994,1.28773522140885,1.02378943043516,6.68461172766793,-14.6685106297982,-14.4531231387233,NA,0.25565320250467,0.94679476360239
"cor992","diw",-12.4672860284871,0.092326582047042,0.296814654257025,-1.63832948229368,0.218799466446038,-0.0405022875645387,0.462165249902157,0.00458815576549219,1.68432480134672,1.06325897945705,6.12905021006055,-14.7865850753678,-14.6904081276827,NA,0.226466729466445,0.728034019419161
"cor993","disingenuous",-11.7183019791236,0.960531288378694,0.389061026980015,-1.05850392991657,0.503396516514487,-0.051046837485416,1.19711122271276,0.00519328102640695,1.42955889148943,1.0602960145826,8.43750042250699,-13.5604718966713,-13.6340468333379,NA,0.211302283223061,0.851773268290431
"cor994","anaemic",-13.3222607893999,0.278351904325524,0.141616101324026,-1.23685944595004,0.121568935322674,0.0548957259039414,0.444697106095935,0.00424883172181634,3.17334471780917,2.03328951228462,6.08221891037645,-14.994830871395,-14.8441934772576,NA,0.0824143135843922,0.525231115038416
"cor995","daca",-7.62207630128604,0.632903016587386,1.33331193462472,-1.37977192444059,0.817595402030392,-0.25532138260311,1.85334488596556,0.00193756324844968,1.59623784852683,1.01781747625888,10.6285693516264,-12.4020443816759,-12.3316087370141,NA,0.743452938155606,0.994979867145113
"cor996","chipmaker",-10.4894154786221,1.40139699927513,0.976106047770589,-2.19675206132734,0.443593445762136,-0.0245446055150515,1.80328385626037,0.00259383022609086,1.24919402499156,1.02368513873232,8.68744216697592,-13.5020048218515,-13.5537263933792,NA,0.265576573731664,0.965097845235369
"cor997","caregiving",-11.8270398965949,2.4471740911796,0.851285506017739,-2.35246478989387,0.305355228508486,0.164360062552706,0.39195785368241,0.010499297491774,1.15570138002116,1.01583557641463,7.30787278076371,-14.569030681522,-14.3803793544545,NA,0.225677696902414,0.937907964048864
"cor998","deadlock",-10.1739951533702,1.71779921719362,0.792602776341948,-2.03152486795712,0.484937437621496,0.0180239257641772,1.85855405375033,0.0023554063293326,3.19010649028718,1.42590184946026,9.03145291191651,-13.1545265426639,-13.1647103830975,NA,0.388751948115232,0.951947066772578
"cor999","aleppo",-7.14737253226088,0.53575639538601,1.01508469620576,-0.789184052270252,0.897162214702754,-0.313374233013471,2.6418412231518,0.00241472791841734,1.56013213666902,1.03426163604977,11.7270040533774,-11.8210570609746,-11.6689974830985,NA,0.814139528330956,0.993819558627681
"cor1000","asj",-12.6113212799597,0.93418678351447,0.480230092499689,-1.74929320505536,0.143602910038042,-0.0788417964411522,0.516332374045249,0.00681505463630834,1.80959541905492,1.09317885688529,6.45990445437753,-14.6145298430386,-14.5485959532192,NA,0.00270203256950148,0.870192623548922
"cor1001","buzzed",-10.9367935482793,2.42023369407564,0.666089018447145,-1.77143971254781,0.528963477101337,-0.0278985332842494,2.01460714822399,0.00318767054143245,1.47282723123736,1.06831893450522,8.34948434699013,-13.7408190694441,-13.7697166166977,NA,0.372132762713718,0.890843134926154
"cor1002","audited",-9.72144823092063,0.378604451071031,0.430962421135425,-1.29816241281261,0.581655124935171,0.0315012782549328,1.87718048182745,0.00582131793500576,1.08370379208233,1.00922727135342,9.4588397305527,-12.6065297344176,-12.6349864238804,NA,0.570554673597007,0.946638860093828
"cor1003","cahoots",-12.1858773276187,0.525807757703511,0.150250300445561,-1.03621409627988,0.568233728826078,-0.217782768861241,1.08341724904233,0.00860271860808623,3.74286463185447,1.87706943394463,7.12125245324454,-14.6295612338117,-14.5707846294409,NA,0.173592431542618,0.532291033371941
"cor1004","calendar",-9.10027155153143,1.53846493061171,0.434577386707394,-1.19604711166286,0.508605789290391,-0.0912421981785747,1.56949578436347,0.00213463392310156,3.97060204666641,1.85568735116747,11.0412243958883,-10.9675127741225,-10.9622221119811,NA,0.431477104742554,0.985648164752351
"cor1005","decimating",-12.9365378592319,0.692068000948831,0.0862469962470892,-0.709617787943219,0.583460895048694,0.278722835129325,0.390341287349966,0.00883092999239457,5.61095228098235,1.63711594242708,6.95272864462487,-14.7493413594804,-14.6569402744234,NA,0.297709529343203,0.504554636061447
"cor1006","alam",-10.807206432702,3.03912888527605,1.15916673784624,-2.98124642868525,0.348363665783527,-0.0665087590845932,1.02088223900753,0.00236066745215384,1.20905130012137,1.02096707607189,7.89989532313973,-14.2203047744083,-14.1105917041433,NA,0.305592695868499,0.958106164770246
"cor1007","compose",-10.4358074093653,2.30085201632073,0.631646214894599,-2.18378158519384,0.491104388083661,0.0981403654796347,1.79753244587066,0.00569283165402859,1.52346594373245,1.08913026715523,8.21824792668574,-13.946082727003,-13.927675856194,NA,0.365625488540652,0.890692832611013
"cor1008","beauvois",-13.386043475466,-0.129326193469502,0.225415636658692,-0.81950681227558,0.0843959984797738,0.116036460820604,0.746466549384311,0.00214823342049698,2.65968634827089,2.23589395904534,3.40119738166216,-14.597239387496,-14.4483183284508,NA,0.0944908365239277,0.931748564441162
"cor1009","balfour",-9.11421881188699,2.33614506188855,1.11999262917432,-2.87672846141833,0.598448149290847,-0.136379490986341,0.80146976243037,0.00307331737023277,1.44886307369529,1.00523129921292,7.86978390253015,-14.431968630411,-14.1869629769486,NA,0.616309906407431,0.96497780809002
"cor1010","adjustable",-11.1247730621703,2.04616778801666,0.841670433077256,-2.2177193512531,0.296258127509148,-0.0187857559495995,1.35738989909484,0.00224969285304402,1.13186170233338,1.01984127932828,8.62766064444221,-13.5119886957931,-13.5398779314302,NA,0.183231920299596,0.944971458005667
"cor1011","carving",-9.96365268303666,2.1818397583292,0.685443843759304,-2.53258751464651,0.41321871879253,-0.00284858737649446,1.60645420365299,0.0105654310404489,1.19744745103487,1.01702776367039,8.67282848294769,-13.5202085349763,-13.5288356087363,NA,0.198959064656643,0.910313579099676
"cor1012","dismissive",-11.4831033201174,1.49396321534705,0.463840376424548,-1.17248111744406,0.483621344488006,-0.0535468609372492,1.6247870318778,0.0027143199303687,1.52739379173309,1.07995308141635,8.75919775037137,-13.2599902885984,-13.3087743474528,NA,0.241777818865421,0.894833448454355
